row_type,model_alias,model_name,objective,dataset_family,readout,split,eval_split,metric_split,eval_scope,negative_budget_ratio,negative_budget_seed,k,scale_id,num_bank_correct,bank_size,num_eval,all_k_evaluated,metric_status,failure_reason,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,pr_auc,average_precision,tpr_at_1pct_fpr,fpr_at_95pct_tpr,threshold,num_samples
scale_candidate,internvl3.5-8b,internvl3.5-8b,proxy_anchor,dash-b,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260508,4,k=4,361,361,432,True,passed,,0.6504629629629629,0.5,0.0,0.0,0.0,0.6180622657962339,0.4263005870362722,0.42941718061754125,0.019867549668874173,0.8505338078291815,0.5,432.0
scale_candidate,internvl3.5-8b,internvl3.5-8b,proxy_anchor,dash-b,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260508,8,k=8,361,361,432,True,passed,,0.6504629629629629,0.5,0.0,0.0,0.0,0.5383092550258066,0.3742302166317208,0.37717632231356224,0.019867549668874173,0.8896797153024911,0.5,432.0
scale_candidate,internvl3.5-8b,internvl3.5-8b,proxy_anchor,dash-b,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260508,16,k=16,361,361,432,True,passed,,0.6504629629629629,0.5,0.0,0.0,0.0,0.4388065329593929,0.33362482445663355,0.3362412641198048,0.033112582781456956,0.9323843416370107,0.5,432.0
scale_candidate,internvl3.5-8b,internvl3.5-8b,proxy_anchor,dash-b,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260508,32,k=32,361,361,432,True,passed,,0.6504629629629629,0.5,0.0,0.0,0.0,0.36536965897574886,0.30765192765017485,0.30994791187319826,0.033112582781456956,0.9715302491103203,0.5,432.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,cal,cal,cal,pooled,0.5,20260506,1,k=1,1529,1529,784,True,passed,,0.9846938775510204,0.5,0.0,0.0,0.0,0.5373488773747841,0.01512956371962693,0.01831656628206927,0.0,0.9041450777202072,0.5,784.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,cal,cal,cal,pooled,0.5,20260506,2,k=2,1529,1529,784,True,passed,,0.9846938775510204,0.5,0.0,0.0,0.0,0.5058290155440415,0.014111332883755259,0.017034441337323267,0.0,0.9352331606217616,0.5,784.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,cal,cal,cal,pooled,0.5,20260506,4,k=4,1529,1529,784,True,passed,,0.9846938775510204,0.5,0.0,0.0,0.0,0.4894214162348878,0.013851530560535705,0.016886031925688164,0.0,0.9067357512953368,0.5,784.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,cal,cal,cal,pooled,0.5,20260506,8,k=8,1529,1529,784,True,passed,,0.9846938775510204,0.5,0.0,0.0,0.0,0.5030224525043179,0.01405962713761397,0.017359440142148953,0.0,0.8497409326424871,0.5,784.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,cal,cal,cal,pooled,0.5,20260506,16,k=16,1529,1529,784,True,passed,,0.9846938775510204,0.5,0.0,0.0,0.0,0.5113341968911918,0.014648983991056595,0.01837957625907612,0.0,0.8976683937823834,0.5,784.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,cal,cal,cal,pooled,0.5,20260506,32,k=32,1529,1529,784,True,passed,,0.9846938775510204,0.5,0.0,0.0,0.0,0.552461139896373,0.01753939279643403,0.023119204235496255,0.0,0.9378238341968912,0.5,784.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260506,1,k=1,1529,1529,1551,True,passed,,0.9858156028368794,0.5,0.0,0.0,0.0,0.49518401807479634,0.012649353289282331,0.014195401515205918,0.0,0.7861347285807717,0.5,1551.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260506,2,k=2,1529,1529,1551,True,passed,,0.9858156028368794,0.5,0.0,0.0,0.0,0.44390272905642425,0.011498899655137432,0.012888354399944114,0.0,0.8364944408109876,0.5,1551.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260506,4,k=4,1529,1529,1551,True,passed,,0.9858156028368794,0.5,0.0,0.0,0.0,0.429573696414769,0.011277527005929386,0.01270841498481999,0.0,0.8973185088293002,0.5,1551.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260506,8,k=8,1529,1529,1551,True,passed,,0.9858156028368794,0.5,0.0,0.0,0.0,0.43129793685712586,0.011275792816178248,0.012999980835472817,0.0,0.8600392413342054,0.5,1551.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260506,16,k=16,1529,1529,1551,True,passed,,0.9858156028368794,0.5,0.0,0.0,0.0,0.44095962899102203,0.011846359688094062,0.01401294672767329,0.0,0.9319816873773709,0.5,1551.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260506,32,k=32,1529,1529,1551,True,passed,,0.9858156028368794,0.5,0.0,0.0,0.0,0.4974136393364647,0.01441374063537618,0.01740339944814516,0.0,0.9332897318508829,0.5,1551.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,pope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260506,1,k=1,1582,1582,1590,True,passed,,0.9918238993710692,0.5,0.0,0.0,0.0,0.4371494073459832,0.007107303240792798,0.008520776959825036,0.0,0.8909321496512366,0.5,1590.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,pope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260506,2,k=2,1582,1582,1590,True,passed,,0.9918238993710692,0.5,0.0,0.0,0.0,0.40051704794888066,0.006585836425098602,0.007837779388345052,0.0,0.9213696892834495,0.5,1590.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,pope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260506,4,k=4,1582,1582,1590,True,passed,,0.9918238993710692,0.5,0.0,0.0,0.0,0.3567630847275743,0.00608865716117254,0.007215175238150552,0.0,0.9720989220038047,0.5,1590.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,pope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260506,8,k=8,1582,1582,1590,True,passed,,0.9918238993710692,0.5,0.0,0.0,0.0,0.33120335593385686,0.0056361341344111845,0.006483830763421705,0.0,0.9917564996829423,0.5,1590.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,pope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260506,16,k=16,1582,1582,1590,True,passed,,0.9918238993710692,0.5,0.0,0.0,0.0,0.3007170381932589,0.005385912061912949,0.006086447317725159,0.0,0.9923906150919467,0.5,1590.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,pope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260506,32,k=32,1582,1582,1590,True,passed,,0.9918238993710692,0.5,0.0,0.0,0.0,0.31861860397053804,0.005410965937002298,0.006082088727298729,0.0,0.9549778059606848,0.5,1590.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,dash-b,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260506,1,k=1,394,394,423,True,passed,,0.7659574468085106,0.5,0.0,0.0,0.0,0.44650205761316875,0.20036719932842767,0.20485753051317063,0.010101010101010102,0.9691358024691358,0.5,423.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,dash-b,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260506,2,k=2,394,394,423,True,passed,,0.7659574468085106,0.5,0.0,0.0,0.0,0.4226212744731263,0.20562089576989281,0.20907284148399305,0.020202020202020204,0.9475308641975309,0.5,423.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,dash-b,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260506,4,k=4,394,394,423,True,passed,,0.7659574468085106,0.5,0.0,0.0,0.0,0.4019204389574759,0.19092682041176595,0.19671967664951953,0.020202020202020204,0.9351851851851852,0.5,423.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,dash-b,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260506,8,k=8,394,394,423,True,passed,,0.7659574468085106,0.5,0.0,0.0,0.0,0.3937835141538845,0.1879215457719214,0.19354504223585078,0.020202020202020204,0.9228395061728395,0.5,423.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,dash-b,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260506,16,k=16,394,394,423,True,passed,,0.7659574468085106,0.5,0.0,0.0,0.0,0.3946564409527372,0.18363652703371958,0.18723189955048625,0.0,0.9475308641975309,0.5,423.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,dash-b,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260506,32,k=32,394,394,423,True,passed,,0.7659574468085106,0.5,0.0,0.0,0.0,0.37891258261628635,0.17955003769782665,0.1826507336413668,0.0,0.9629629629629629,0.5,423.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,cal,cal,cal,pooled,0.5,20260507,1,k=1,1529,1529,784,True,passed,,0.9846938775510204,0.5,0.0,0.0,0.0,0.8071027633851467,0.040008384654213636,0.05024537127964828,0.0,0.5064766839378239,0.5,784.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,cal,cal,cal,pooled,0.5,20260507,2,k=2,1529,1529,784,True,passed,,0.9846938775510204,0.5,0.0,0.0,0.0,0.7993307426597582,0.038804467959940664,0.04887795769577035,0.0,0.5259067357512953,0.5,784.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,cal,cal,cal,pooled,0.5,20260507,4,k=4,1529,1529,784,True,passed,,0.9846938775510204,0.5,0.0,0.0,0.0,0.7992227979274611,0.03722307225178459,0.04662721415593241,0.0,0.5129533678756477,0.5,784.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,cal,cal,cal,pooled,0.5,20260507,8,k=8,1529,1529,784,True,passed,,0.9846938775510204,0.5,0.0,0.0,0.0,0.8014896373056994,0.03709584186715742,0.045725049624198565,0.0,0.5077720207253886,0.5,784.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,cal,cal,cal,pooled,0.5,20260507,16,k=16,1529,1529,784,True,passed,,0.9846938775510204,0.5,0.0,0.0,0.0,0.8262089810017271,0.05096575761156681,0.06222426485216148,0.0,0.5660621761658031,0.5,784.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,cal,cal,cal,pooled,0.5,20260507,32,k=32,1529,1529,784,True,passed,,0.9846938775510204,0.5,0.0,0.0,0.0,0.8579447322970639,0.06823663330182578,0.084542589310507,0.0,0.5479274611398963,0.5,784.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260507,1,k=1,1529,1529,1551,True,passed,,0.9858156028368794,0.5,0.0,0.0,0.0,0.849723526963553,0.057540279039568425,0.06877156084964764,0.0,0.43623283191628515,0.5,1551.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260507,2,k=2,1529,1529,1551,True,passed,,0.9858156028368794,0.5,0.0,0.0,0.0,0.8371187347642547,0.05332887311081468,0.06380374910526508,0.0,0.4682799215173316,0.5,1551.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260507,4,k=4,1529,1529,1551,True,passed,,0.9858156028368794,0.5,0.0,0.0,0.0,0.829983946726916,0.051539526678199755,0.06210106121277827,0.045454545454545456,0.5297580117724002,0.5,1551.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260507,8,k=8,1529,1529,1551,True,passed,,0.9858156028368794,0.5,0.0,0.0,0.0,0.8210357333967537,0.0506886670634607,0.06067066134896436,0.0,0.606278613472858,0.5,1551.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260507,16,k=16,1529,1529,1551,True,passed,,0.9858156028368794,0.5,0.0,0.0,0.0,0.816873773708306,0.05144196320711596,0.06160790038997379,0.0,0.540222367560497,0.5,1551.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260507,32,k=32,1529,1529,1551,True,passed,,0.9858156028368794,0.5,0.0,0.0,0.0,0.8201141566085974,0.0589562538098508,0.07056881533368704,0.045454545454545456,0.40941792020928713,0.5,1551.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,pope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260507,1,k=1,1582,1582,1590,True,passed,,0.9918238993710692,0.5,0.0,0.0,0.0,0.7080630213160333,0.019158830568850326,0.0262180090627199,0.07692307692307693,0.735573874445149,0.5,1590.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,pope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260507,2,k=2,1582,1582,1590,True,passed,,0.9918238993710692,0.5,0.0,0.0,0.0,0.683771523340325,0.018031646510099045,0.024959938147942944,0.07692307692307693,0.7850348763474952,0.5,1590.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,pope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260507,4,k=4,1582,1582,1590,True,passed,,0.9918238993710692,0.5,0.0,0.0,0.0,0.6732354519291741,0.017781370259150404,0.02467562862306633,0.07692307692307693,0.8617628408370324,0.5,1590.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,pope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260507,8,k=8,1582,1582,1590,True,passed,,0.9918238993710692,0.5,0.0,0.0,0.0,0.6688454221745281,0.015483991892232696,0.019954286945249658,0.07692307692307693,0.9207355738744452,0.5,1590.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,pope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260507,16,k=16,1582,1582,1590,True,passed,,0.9918238993710692,0.5,0.0,0.0,0.0,0.6691380908248378,0.01487652875719823,0.01802757433577694,0.0,0.8452758402029169,0.5,1590.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,pope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260507,32,k=32,1582,1582,1590,True,passed,,0.9918238993710692,0.5,0.0,0.0,0.0,0.6932344763670065,0.022027978346577055,0.027126418000276434,0.0,0.6689917564996829,0.5,1590.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,dash-b,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260507,1,k=1,394,394,423,True,passed,,0.7659574468085106,0.5,0.0,0.0,0.0,0.5763499189425116,0.31825788895702933,0.32268019148221816,0.050505050505050504,0.9135802469135802,0.5,423.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,dash-b,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260507,2,k=2,394,394,423,True,passed,,0.7659574468085106,0.5,0.0,0.0,0.0,0.5765369746851229,0.3224899404038832,0.3268729292286673,0.050505050505050504,0.8765432098765432,0.5,423.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,dash-b,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260507,4,k=4,394,394,423,True,passed,,0.7659574468085106,0.5,0.0,0.0,0.0,0.5394375857338821,0.2935325646647122,0.29778769859587084,0.050505050505050504,0.8950617283950617,0.5,423.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,dash-b,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260507,8,k=8,394,394,423,True,passed,,0.7659574468085106,0.5,0.0,0.0,0.0,0.500529991270732,0.2576608355975486,0.26255693501752364,0.030303030303030304,0.9197530864197531,0.5,423.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,dash-b,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260507,16,k=16,394,394,423,True,passed,,0.7659574468085106,0.5,0.0,0.0,0.0,0.4634306023194912,0.23580475643767035,0.24035922268565385,0.030303030303030304,0.9598765432098766,0.5,423.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,dash-b,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260507,32,k=32,394,394,423,True,passed,,0.7659574468085106,0.5,0.0,0.0,0.0,0.4346240179573513,0.2051955544542512,0.210224689021814,0.010101010101010102,0.9660493827160493,0.5,423.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,cal,cal,cal,pooled,0.5,20260508,1,k=1,1529,1529,784,True,passed,,0.9846938775510204,0.5,0.0,0.0,0.0,0.8740284974093264,0.1186106527872215,0.16720506254806927,0.16666666666666666,0.4948186528497409,0.5,784.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,cal,cal,cal,pooled,0.5,20260508,2,k=2,1529,1529,784,True,passed,,0.9846938775510204,0.5,0.0,0.0,0.0,0.8707901554404145,0.1114990326321053,0.15830389994315686,0.16666666666666666,0.5233160621761658,0.5,784.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,cal,cal,cal,pooled,0.5,20260508,4,k=4,1529,1529,784,True,passed,,0.9846938775510204,0.5,0.0,0.0,0.0,0.8878454231433506,0.1375955463887513,0.17705348497439485,0.3333333333333333,0.555699481865285,0.5,784.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,cal,cal,cal,pooled,0.5,20260508,8,k=8,1529,1529,784,True,passed,,0.9846938775510204,0.5,0.0,0.0,0.0,0.8943221070811744,0.2982294812237885,0.31798640730379685,0.3333333333333333,0.5051813471502591,0.5,784.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,cal,cal,cal,pooled,0.5,20260508,16,k=16,1529,1529,784,True,passed,,0.9846938775510204,0.5,0.0,0.0,0.0,0.8988557858376511,0.18210866886938334,0.23506926926472171,0.4166666666666667,0.4170984455958549,0.5,784.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,cal,cal,cal,pooled,0.5,20260508,32,k=32,1529,1529,784,True,passed,,0.9846938775510204,0.5,0.0,0.0,0.0,0.9047927461139896,0.12461223730411489,0.1691248505049962,0.25,0.19041450777202074,0.5,784.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260508,1,k=1,1529,1529,1551,True,passed,,0.9858156028368794,0.5,0.0,0.0,0.0,0.8385456923717225,0.061379710016355324,0.07840126321134246,0.0,0.3754087638979725,0.5,1551.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260508,2,k=2,1529,1529,1551,True,passed,,0.9858156028368794,0.5,0.0,0.0,0.0,0.8698198466020572,0.06333567984488726,0.07854285527731729,0.0,0.2707652060170046,0.5,1551.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260508,4,k=4,1529,1529,1551,True,passed,,0.9858156028368794,0.5,0.0,0.0,0.0,0.8918782329508295,0.10847502009324489,0.13298670889828762,0.18181818181818182,0.2864617396991498,0.5,1551.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260508,8,k=8,1529,1529,1551,True,passed,,0.9858156028368794,0.5,0.0,0.0,0.0,0.8982103573339675,0.21459744271916456,0.24946164254084408,0.3181818181818182,0.30608240680183124,0.5,1551.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260508,16,k=16,1529,1529,1551,True,passed,,0.9858156028368794,0.5,0.0,0.0,0.0,0.9062964504429514,0.30986226645608667,0.33978253260774655,0.3181818181818182,0.27665140614780903,0.5,1551.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260508,32,k=32,1529,1529,1551,True,passed,,0.9858156028368794,0.5,0.0,0.0,0.0,0.9108448778167548,0.3079910738349949,0.33779056031234406,0.3181818181818182,0.2289077828646174,0.5,1551.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,pope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260508,1,k=1,1582,1582,1590,True,passed,,0.9918238993710692,0.5,0.0,0.0,0.0,0.7455733866640653,0.0906441281885608,0.0919397217264945,0.07692307692307693,0.4102726696258719,0.5,1590.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,pope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260508,2,k=2,1582,1582,1590,True,passed,,0.9918238993710692,0.5,0.0,0.0,0.0,0.7684990976049949,0.09193713006643299,0.09336366193193411,0.07692307692307693,0.3519340519974635,0.5,1590.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,pope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260508,4,k=4,1582,1582,1590,True,passed,,0.9918238993710692,0.5,0.0,0.0,0.0,0.7784498317155261,0.10057159360335989,0.10453842818245794,0.15384615384615385,0.34559289790741915,0.5,1590.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,pope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260508,8,k=8,1582,1582,1590,True,passed,,0.9918238993710692,0.5,0.0,0.0,0.0,0.813570069752695,0.08175771197127277,0.10900098857176369,0.15384615384615385,0.34115409004438807,0.5,1590.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,pope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260508,16,k=16,1582,1582,1590,True,passed,,0.9918238993710692,0.5,0.0,0.0,0.0,0.8198624457343544,0.17249757425442044,0.17427598098417427,0.15384615384615385,0.38110336081166774,0.5,1590.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,pope,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260508,32,k=32,1582,1582,1590,True,passed,,0.9918238993710692,0.5,0.0,0.0,0.0,0.8290815082191112,0.17423144212390407,0.17627531627112022,0.15384615384615385,0.3944197844007609,0.5,1590.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,dash-b,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260508,1,k=1,394,394,423,True,passed,,0.7659574468085106,0.5,0.0,0.0,0.0,0.6405100386581868,0.3956327131043933,0.398500499017613,0.08080808080808081,0.8919753086419753,0.5,423.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,dash-b,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260508,2,k=2,394,394,423,True,passed,,0.7659574468085106,0.5,0.0,0.0,0.0,0.6429105873550318,0.3755806321033705,0.37911338308856,0.06060606060606061,0.8024691358024691,0.5,423.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,dash-b,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260508,4,k=4,394,394,423,True,passed,,0.7659574468085106,0.5,0.0,0.0,0.0,0.6396994637735378,0.38527368117112903,0.3885575010939498,0.06060606060606061,0.8611111111111112,0.5,423.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,dash-b,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260508,8,k=8,394,394,423,True,passed,,0.7659574468085106,0.5,0.0,0.0,0.0,0.6270732011472753,0.38757281616937533,0.3908685789624029,0.06060606060606061,0.845679012345679,0.5,423.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,dash-b,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260508,16,k=16,394,394,423,True,passed,,0.7659574468085106,0.5,0.0,0.0,0.0,0.6585297418630752,0.41006854429325396,0.4134348945137056,0.06060606060606061,0.8734567901234568,0.5,423.0
scale_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,dash-b,Diag-kNN-scale-grid,test,test,test,pooled,0.5,20260508,32,k=32,394,394,423,True,passed,,0.7659574468085106,0.5,0.0,0.0,0.0,0.6825664047886271,0.4203207482702651,0.423717649403641,0.06060606060606061,0.8919753086419753,0.5,423.0
scale_candidate,gemma-3-12b-it,gemma-3-12b-it,proxy_anchor,repope,Diag-kNN-scale-grid,cal,cal,cal,pooled,0.5,20260506,1,k=1,1443,1443,809,True,passed,,0.9023485784919654,0.5,0.0,0.0,0.0,0.9301369863013699,0.6246601366170896,0.6286005498831795,0.25316455696202533,0.31643835616438354,0.5,809.0
scale_candidate,gemma-3-12b-it,gemma-3-12b-it,proxy_anchor,repope,Diag-kNN-scale-grid,cal,cal,cal,pooled,0.5,20260506,2,k=2,1443,1443,809,True,passed,,0.9023485784919654,0.5,0.0,0.0,0.0,0.9303970868735911,0.6354428661186738,0.6387896672644472,0.24050632911392406,0.32465753424657534,0.5,809.0
scale_candidate,gemma-3-12b-it,gemma-3-12b-it,proxy_anchor,repope,Diag-kNN-scale-grid,cal,cal,cal,pooled,0.5,20260506,4,k=4,1443,1443,809,True,passed,,0.9023485784919654,0.5,0.0,0.0,0.0,0.9316975897346974,0.6239072518472677,0.6272616622308564,0.22784810126582278,0.3287671232876712,0.5,809.0
scale_candidate,gemma-3-12b-it,gemma-3-12b-it,proxy_anchor,repope,Diag-kNN-scale-grid,cal,cal,cal,pooled,0.5,20260506,8,k=8,1443,1443,809,True,passed,,0.9023485784919654,0.5,0.0,0.0,0.0,0.9322524709554361,0.6436322344894438,0.6464103121812863,0.3037974683544304,0.30684931506849317,0.5,809.0
scale_candidate,gemma-3-12b-it,gemma-3-12b-it,proxy_anchor,repope,Diag-kNN-scale-grid,cal,cal,cal,pooled,0.5,20260506,16,k=16,1443,1443,809,True,passed,,0.9023485784919654,0.5,0.0,0.0,0.0,0.9376625628576383,0.6939036076755123,0.6960553346366882,0.4430379746835443,0.25616438356164384,0.5,809.0
