model_name,dataset_family,variant,readout,eval_split,eval_scope,metric_status,failure_reason,pr_auc,pr_auc_ci_low,pr_auc_ci_high,roc_auc,roc_auc_ci_low,roc_auc_ci_high,average_precision,tpr_at_1pct_fpr,fpr_at_95pct_tpr,num_test,num_test_correct,num_test_hard_hallucination,num_bank_correct,num_encoder_train,num_encoder_train_hallucination,num_excluded_false_negative,num_excluded_parsed_none
gemma-3-12b-it,dash-b,Sphere-Traj-LSTM,Diag-Classifier,test,pooled,passed,,0.9795153447282919,0.9654359807172743,0.9903120907373469,0.9836650709666583,0.9736251009392665,0.9919263374703734,0.9795711447969965,0.7244897959183674,0.07818930041152264,439,243,196,326,1310,504,4,0
gemma-3-12b-it,dash-b,Sphere-Traj-LSTM,Diag-KNN,test,pooled,passed,,0.8598873750676658,0.7922776083579784,0.9276065320389602,0.9439825312841186,0.9197728406307594,0.9661029946962495,0.8618181088339519,0.025510204081632654,0.13991769547325103,439,243,196,326,1310,504,4,0
gemma-4-12b-it,dash-b,Raw-Static,Diag-Classifier,test,pooled,passed,,0.9666728704690477,0.9402474648543573,0.985224132762846,0.9896431626542832,0.9828238769626936,0.9953114404101789,0.9668396130259425,0.7551020408163265,0.041916167664670656,432,334,98,397,1294,264,11,0
gemma-4-12b-it,dash-b,Raw-Static,Diag-KNN,test,pooled,passed,,0.34530010382942605,0.27076505614453406,0.4384652417697426,0.6948246364414028,0.6400622414422253,0.7470259284087569,0.3532302263940588,0.030612244897959183,0.6227544910179641,432,334,98,397,1294,264,11,0
gemma-4-12b-it,dash-b,Sphere-Static,Diag-Classifier,test,pooled,passed,,0.968177025839037,0.9434970595705521,0.9859116022398607,0.9903152877917634,0.9836764819689193,0.9957090178491395,0.9683388833796833,0.7755102040816326,0.04491017964071856,432,334,98,397,1294,264,11,0
gemma-4-12b-it,dash-b,Sphere-Static,Diag-KNN,test,pooled,passed,,0.2958148513411306,0.23280940579765932,0.367961274572872,0.6551692533300745,0.6003279059900992,0.7086337502391454,0.3009140034225077,0.0,0.6377245508982036,432,334,98,397,1294,264,11,0
gemma-4-12b-it,dash-b,Raw-Traj-MeanPool,Diag-Classifier,test,pooled,passed,,0.9801383528357005,0.9645361967446785,0.9924199274958748,0.9937370157643896,0.9887407127766019,0.9977283012046753,0.9802363445450297,0.8673469387755102,0.038922155688622756,432,334,98,397,1294,264,11,0
gemma-4-12b-it,dash-b,Raw-Traj-MeanPool,Diag-KNN,test,pooled,passed,,0.5424693481070123,0.44406362847944075,0.646567336088345,0.7943908102163022,0.7497072976086263,0.8408719237823686,0.5455988437193215,0.1326530612244898,0.5748502994011976,432,334,98,397,1294,264,11,0
gemma-4-12b-it,dash-b,Sphere-Traj-MeanPool,Diag-Classifier,test,pooled,passed,,0.9835177642526695,0.9696024778497286,0.9938542686775351,0.9948063057558352,0.9904285095248379,0.9982052763154807,0.9835986607649009,0.9081632653061225,0.02694610778443114,432,334,98,397,1294,264,11,0
gemma-4-12b-it,dash-b,Sphere-Traj-MeanPool,Diag-KNN,test,pooled,passed,,0.5435863280676142,0.43882893018172575,0.6520305480302551,0.7974153733349627,0.7512404684338294,0.8428423475038072,0.5470513872436362,0.11224489795918367,0.5898203592814372,432,334,98,397,1294,264,11,0
gemma-4-12b-it,dash-b,Raw-Traj-LSTM,Diag-Classifier,test,pooled,passed,,0.9452646102728901,0.9111200589840768,0.9725796367899344,0.9830746669925455,0.9734890840399358,0.9910302967708409,0.9455437732133407,0.6836734693877551,0.09281437125748503,432,334,98,397,1294,264,11,0
gemma-4-12b-it,dash-b,Raw-Traj-LSTM,Diag-KNN,test,pooled,passed,,0.9411930997524842,0.905850117401334,0.9713858822022889,0.9818220701454234,0.9718663155726609,0.9909161647011175,0.9415006851341554,0.5714285714285714,0.08982035928143713,432,334,98,397,1294,264,11,0
gemma-4-12b-it,dash-b,Sphere-Traj-LSTM,Diag-Classifier,test,pooled,passed,,0.9330254234933489,0.8889089752150426,0.9654368895521708,0.9795612855920811,0.9680210450785788,0.9891086486405417,0.9333940273881013,0.6836734693877551,0.08682634730538923,432,334,98,397,1294,264,11,0
gemma-4-12b-it,dash-b,Sphere-Traj-LSTM,Diag-KNN,test,pooled,passed,,0.7111539063924219,0.612785933739806,0.8326956090121762,0.9501405352560186,0.9279172366025032,0.970412630210908,0.7189416348202851,0.07142857142857142,0.08383233532934131,432,334,98,397,1294,264,11,0
qwen3.5-4b,dash-b,Raw-Static,Diag-Classifier,test,pooled,passed,,0.9838907324714459,0.9706079556711423,0.9934788613335409,0.9924256951102589,0.9866646209307183,0.9968511308499968,0.9839502808835544,0.7,0.040268456375838924,438,298,140,361,1317,358,5,0
qwen3.5-4b,dash-b,Raw-Static,Diag-KNN,test,pooled,passed,,0.46365802671972267,0.3856579810186383,0.5520518657200209,0.6306567593480346,0.5691556484355691,0.6892280915393332,0.4685704498145965,0.0,0.9328859060402684,438,298,140,361,1317,358,5,0
qwen3.5-4b,dash-b,Sphere-Static,Diag-Classifier,test,pooled,passed,,0.9830695586885962,0.9693689716259583,0.9933324072275224,0.9921380632790029,0.9862766925820439,0.9968595697798988,0.9831332223662163,0.7,0.0436241610738255,438,298,140,361,1317,358,5,0
qwen3.5-4b,dash-b,Sphere-Static,Diag-KNN,test,pooled,passed,,0.5027944476234618,0.42218632359939584,0.5893302992489458,0.6895254074784276,0.6320174555943384,0.7448859102519544,0.5075450486563947,0.0,0.8758389261744967,438,298,140,361,1317,358,5,0
qwen3.5-4b,dash-b,Raw-Traj-MeanPool,Diag-Classifier,test,pooled,passed,,0.98702726767652,0.9761091754692907,0.9946516754347898,0.9931687440076702,0.9870080042631932,0.9972629963150178,0.9870699269645375,0.85,0.030201342281879196,438,298,140,361,1317,358,5,0
qwen3.5-4b,dash-b,Raw-Traj-MeanPool,Diag-KNN,test,pooled,passed,,0.7085985295122529,0.6208408349093695,0.7847995311192828,0.8570949185043145,0.8225076488156597,0.8898923526005643,0.7108033951733023,0.03571428571428571,0.4463087248322148,438,298,140,361,1317,358,5,0
qwen3.5-4b,dash-b,Sphere-Traj-MeanPool,Diag-Classifier,test,pooled,passed,,0.9863461607418824,0.9748844499143785,0.9938890592714331,0.9923777564717162,0.9861341180615927,0.9967990373236306,0.9863887322634881,0.8857142857142857,0.04697986577181208,438,298,140,361,1317,358,5,0
qwen3.5-4b,dash-b,Sphere-Traj-MeanPool,Diag-KNN,test,pooled,passed,,0.7162016321710943,0.6328619487821532,0.785330500624958,0.8563758389261745,0.8219571286066407,0.8889817632959779,0.717924011986316,0.15714285714285714,0.42953020134228187,438,298,140,361,1317,358,5,0
qwen3.5-4b,dash-b,Raw-Traj-LSTM,Diag-Classifier,test,pooled,passed,,0.9728678493058452,0.9559232855910468,0.9867012846053226,0.986960690316395,0.9793346272834188,0.9934810749221135,0.9729665491578321,0.7285714285714285,0.06375838926174497,438,298,140,361,1317,358,5,0
