model_name,dataset_family,variant,readout,eval_split,eval_scope,metric_status,failure_reason,pr_auc,pr_auc_ci_low,pr_auc_ci_high,roc_auc,roc_auc_ci_low,roc_auc_ci_high,average_precision,tpr_at_1pct_fpr,fpr_at_95pct_tpr,num_test,num_test_correct,num_test_hard_hallucination,num_bank_correct,num_encoder_train,num_encoder_train_hallucination,num_excluded_false_negative,num_excluded_parsed_none
molmo-7b-d-0924,repope,Sphere-Static,Diag-Classifier,test,pooled,passed,,0.3577138305908213,0.25987951969544737,0.480013599356025,0.9185676344320746,0.8921031619890267,0.9416428742356235,0.3691840521163618,0.2222222222222222,0.3601833660772757,1599,1527,72,1513,3988,202,41,0
molmo-7b-d-0924,repope,Raw-Traj-MeanPool,Diag-Classifier,test,pooled,passed,,0.37869552218329516,0.2796694156962647,0.49598566667354965,0.9289456450556648,0.9076100594320933,0.9502778724530359,0.38929676347249276,0.18055555555555555,0.2639161755075311,1599,1527,72,1513,3988,202,41,0
molmo-7b-d-0924,repope,Sphere-Traj-MeanPool,Diag-Classifier,test,pooled,passed,,0.37412699332628385,0.273992912251932,0.5007033267638423,0.9252983336971549,0.9006269494834799,0.9485347109305382,0.38512821038594097,0.25,0.3844138834315652,1599,1527,72,1513,3988,202,41,0
molmo-7b-d-0924,repope,Raw-Traj-LSTM,Diag-Classifier,test,pooled,passed,,0.5040249433666727,0.3883431622634226,0.6312728297291395,0.9618714982172742,0.9493189991822328,0.9738401277916557,0.5133087841174966,0.5416666666666666,0.14014407334643092,1599,1527,72,1513,3988,202,41,0
molmo-7b-d-0924,repope,Sphere-Traj-LSTM,Diag-Classifier,test,pooled,passed,,0.4824144995562846,0.371287312407261,0.5984174855481774,0.9601797278614568,0.9494840371098218,0.9710430321387068,0.4904559129247296,0.3194444444444444,0.12901113294040603,1599,1527,72,1513,3988,202,41,0
minicpm-v-4_5,repope,Raw-Static,Diag-Classifier,test,pooled,passed,,0.3919910965736916,0.24082921076992286,0.5526900203398812,0.92377751462803,0.8690028371095416,0.9650357351544895,0.40225441204762447,0.21621621621621623,0.529639175257732,1589,1552,37,1530,3939,104,51,0
minicpm-v-4_5,repope,Sphere-Static,Diag-Classifier,test,pooled,passed,,0.39524970603744713,0.2473065587824787,0.5560995317653368,0.9244044302033994,0.8685219377027162,0.9672272958519735,0.40571657016032653,0.2702702702702703,0.5502577319587629,1589,1552,37,1530,3939,104,51,0
minicpm-v-4_5,repope,Raw-Traj-MeanPool,Diag-Classifier,test,pooled,passed,,0.4975571529850635,0.33893580916066696,0.6520484490545975,0.8535107272220674,0.7615196776154171,0.932402488183742,0.5005548332236981,0.3783783783783784,0.8865979381443299,1589,1552,37,1530,3939,104,51,0
minicpm-v-4_5,repope,Sphere-Traj-MeanPool,Diag-Classifier,test,pooled,passed,,0.43208051972949013,0.2742746497941299,0.5843216163684813,0.9006512956255224,0.8462528202923925,0.9473611587370403,0.43843852473479256,0.32432432432432434,0.4375,1589,1552,37,1530,3939,104,51,0
minicpm-v-4_5,repope,Raw-Traj-LSTM,Diag-Classifier,test,pooled,passed,,0.2544142807379832,0.16814307114004995,0.3538719204086472,0.9665470883254388,0.9565827702483464,0.9756011708256316,0.2706588642871489,0.0,0.06056701030927835,1589,1552,37,1530,3939,104,51,0
minicpm-v-4_5,repope,Sphere-Traj-LSTM,Diag-Classifier,test,pooled,passed,,0.398564866242765,0.2450256435050254,0.5552977124677435,0.9709877403176372,0.9605378952221736,0.9803808375205469,0.4100971722957306,0.35135135135135137,0.07667525773195877,1589,1552,37,1530,3939,104,51,0
llava-v1.5-7b,repope,Raw-Static,Diag-Classifier,test,pooled,passed,,0.43377115344004996,0.34818539088366124,0.5247402856146726,0.9168051563061445,0.8983156651512472,0.9345279801491376,0.43836005720493004,0.08264462809917356,0.2669836956521739,1593,1472,121,1461,3935,302,47,0
llava-v1.5-7b,repope,Sphere-Static,Diag-Classifier,test,pooled,passed,,0.43652586484278416,0.35008036036374,0.5266869566636193,0.9163054707150557,0.8981229977959254,0.9340488311307714,0.4410871884127755,0.09917355371900827,0.250679347826087,1593,1472,121,1461,3935,302,47,0
llava-v1.5-7b,repope,Raw-Traj-MeanPool,Diag-Classifier,test,pooled,passed,,0.44025167594856873,0.3521500362424149,0.5330017915423808,0.9189161875673733,0.9001788335147102,0.935018048831893,0.4468720157816455,0.14049586776859505,0.266304347826087,1593,1472,121,1461,3935,302,47,0
llava-v1.5-7b,repope,Sphere-Traj-MeanPool,Diag-Classifier,test,pooled,passed,,0.44159477287175586,0.35618672403671175,0.536210096836621,0.9201513654329859,0.8991470832716577,0.9381099763702033,0.4477587873514484,0.1487603305785124,0.2751358695652174,1593,1472,121,1461,3935,302,47,0
llava-v1.5-7b,repope,Raw-Traj-LSTM,Diag-Classifier,test,pooled,passed,,0.6495776322929576,0.5569389624390225,0.7282844777459605,0.9545791412145168,0.9405611752240306,0.9665842387062014,0.6519587667517138,0.3140495867768595,0.20584239130434784,1593,1472,121,1461,3935,302,47,0
llava-v1.5-7b,repope,Sphere-Traj-LSTM,Diag-Classifier,test,pooled,passed,,0.5955756881284489,0.5025169478880729,0.6744679924846289,0.9477239040603664,0.9344885358502527,0.9591264724884611,0.5981590439833004,0.2066115702479339,0.15081521739130435,1593,1472,121,1461,3935,302,47,0
