row_type,model_alias,model_name,objective,dataset_family,readout,support_family,split,eval_split,metric_split,eval_scope,negative_budget_ratio,negative_budget_seed,k,K,num_bank_correct,bank_size,valid_bank_correct_cap,num_eval,all_k_evaluated,metric_status,failure_reason,skipped_reason,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,pr_auc,average_precision,tpr_at_1pct_fpr,fpr_at_95pct_tpr,threshold,num_samples
support_candidate,qwen3-vl-8b,qwen3-vl-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,test,test,test,pooled,0.5,20260508,8,8,1542,1542,77,1612,True,passed,,,0.9764267990074442,0.5,0.0,0.0,0.0,0.9657259412826857,0.5983253469338009,0.6074126586257586,0.6578947368421053,0.09783989834815757,0.5,1612.0
support_candidate,internvl3.5-8b,internvl3.5-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,cal,cal,cal,pooled,0.5,20260506,2,2,1496,1496,74,809,True,passed,,,0.9245982694684796,0.5,0.0,0.0,0.0,0.9690321732269659,0.7952959849768276,0.7991760022449398,0.6229508196721312,0.25267379679144386,0.5,809.0
support_candidate,internvl3.5-8b,internvl3.5-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,cal,cal,cal,pooled,0.5,20260506,4,4,1496,1496,74,809,True,passed,,,0.9245982694684796,0.5,0.0,0.0,0.0,0.9690321732269659,0.7952959849768276,0.7991760022449398,0.6229508196721312,0.25267379679144386,0.5,809.0
support_candidate,internvl3.5-8b,internvl3.5-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,cal,cal,cal,pooled,0.5,20260506,8,8,1496,1496,74,809,True,passed,,,0.9245982694684796,0.5,0.0,0.0,0.0,0.9690321732269659,0.7952959849768276,0.7991760022449398,0.6229508196721312,0.25267379679144386,0.5,809.0
support_candidate,internvl3.5-8b,internvl3.5-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,test,test,test,pooled,0.5,20260506,2,2,1496,1496,74,1625,True,passed,,,0.9132307692307692,0.5,0.0,0.0,0.0,0.9571313872799221,0.6578509873858334,0.6622831070257426,0.3120567375886525,0.14016172506738545,0.5,1625.0
support_candidate,internvl3.5-8b,internvl3.5-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,test,test,test,pooled,0.5,20260506,4,4,1496,1496,74,1625,True,passed,,,0.9132307692307692,0.5,0.0,0.0,0.0,0.9571313872799221,0.6578509873858334,0.6622831070257426,0.3120567375886525,0.14016172506738545,0.5,1625.0
support_candidate,internvl3.5-8b,internvl3.5-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,test,test,test,pooled,0.5,20260506,8,8,1496,1496,74,1625,True,passed,,,0.9132307692307692,0.5,0.0,0.0,0.0,0.9571313872799221,0.6578509873858334,0.6622831070257426,0.3120567375886525,0.14016172506738545,0.5,1625.0
support_candidate,internvl3.5-8b,internvl3.5-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,cal,cal,cal,pooled,0.5,20260507,2,2,1496,1496,74,809,True,passed,,,0.9245982694684796,0.5,0.0,0.0,0.0,0.02557640045586044,0.03906422799797227,0.040261241437593055,0.0,1.0,0.5,809.0
support_candidate,internvl3.5-8b,internvl3.5-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,cal,cal,cal,pooled,0.5,20260507,4,4,1496,1496,74,809,True,passed,,,0.9245982694684796,0.5,0.0,0.0,0.0,0.02557640045586044,0.03906422799797227,0.040261241437593055,0.0,1.0,0.5,809.0
support_candidate,internvl3.5-8b,internvl3.5-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,cal,cal,cal,pooled,0.5,20260507,8,8,1496,1496,74,809,True,passed,,,0.9245982694684796,0.5,0.0,0.0,0.0,0.02557640045586044,0.03906422799797227,0.040261241437593055,0.0,1.0,0.5,809.0
support_candidate,internvl3.5-8b,internvl3.5-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,test,test,test,pooled,0.5,20260507,2,2,1496,1496,74,1625,True,passed,,,0.9132307692307692,0.5,0.0,0.0,0.0,0.04829290206648697,0.045911189067927044,0.04653757931413392,0.0,0.9939353099730458,0.5,1625.0
support_candidate,internvl3.5-8b,internvl3.5-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,test,test,test,pooled,0.5,20260507,4,4,1496,1496,74,1625,True,passed,,,0.9132307692307692,0.5,0.0,0.0,0.0,0.04829290206648697,0.045911189067927044,0.04653757931413392,0.0,0.9939353099730458,0.5,1625.0
support_candidate,internvl3.5-8b,internvl3.5-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,test,test,test,pooled,0.5,20260507,8,8,1496,1496,74,1625,True,passed,,,0.9132307692307692,0.5,0.0,0.0,0.0,0.04829290206648697,0.045911189067927044,0.04653757931413392,0.0,0.9939353099730458,0.5,1625.0
support_candidate,internvl3.5-8b,internvl3.5-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,cal,cal,cal,pooled,0.5,20260508,2,2,1496,1496,74,809,True,passed,,,0.9245982694684796,0.5,0.0,0.0,0.0,0.02025072324011573,0.0389296227100713,0.040123036868890016,0.0,1.0,0.5,809.0
support_candidate,internvl3.5-8b,internvl3.5-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,cal,cal,cal,pooled,0.5,20260508,4,4,1496,1496,74,809,True,passed,,,0.9245982694684796,0.5,0.0,0.0,0.0,0.9649338125712281,0.8008371968313828,0.8044067899948535,0.6885245901639344,0.38235294117647056,0.5,809.0
support_candidate,internvl3.5-8b,internvl3.5-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,cal,cal,cal,pooled,0.5,20260508,8,8,1496,1496,74,809,True,passed,,,0.9245982694684796,0.5,0.0,0.0,0.0,0.9649338125712281,0.8008371968313828,0.8044067899948535,0.6885245901639344,0.38235294117647056,0.5,809.0
support_candidate,internvl3.5-8b,internvl3.5-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,test,test,test,pooled,0.5,20260508,2,2,1496,1496,74,1625,True,passed,,,0.9132307692307692,0.5,0.0,0.0,0.0,0.04756647741392823,0.04587900452137141,0.04650654876258627,0.0,0.9979784366576819,0.5,1625.0
support_candidate,internvl3.5-8b,internvl3.5-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,test,test,test,pooled,0.5,20260508,4,4,1496,1496,74,1625,True,passed,,,0.9132307692307692,0.5,0.0,0.0,0.0,0.9447057024335226,0.5670664513861955,0.5715165396529077,0.1773049645390071,0.19204851752021562,0.5,1625.0
support_candidate,internvl3.5-8b,internvl3.5-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,test,test,test,pooled,0.5,20260508,8,8,1496,1496,74,1625,True,passed,,,0.9132307692307692,0.5,0.0,0.0,0.0,0.9447057024335226,0.5670664513861955,0.5715165396529077,0.1773049645390071,0.19204851752021562,0.5,1625.0
support_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,cal,cal,cal,pooled,0.5,20260506,2,2,1529,1529,76,784,True,passed,,,0.9846938775510204,0.5,0.0,0.0,0.0,0.9265975820379966,0.46365672268392366,0.47164244485673057,0.4166666666666667,0.23834196891191708,0.5,784.0
