model_alias,model_name,dataset_family,encoder_family,objective,readout,support_family,eval_split,metric_split,eval_scope,negative_budget_ratio,negative_budget_seed,selected_k,selected_K,metric_status,failure_reason,pr_auc,pr_auc_ci_low,pr_auc_ci_high,roc_auc,roc_auc_ci_low,roc_auc_ci_high,average_precision,tpr_at_1pct_fpr,fpr_at_95pct_tpr,num_test,num_test_correct,num_test_hard_hallucination,num_bank_correct,training_dataset_family,num_encoder_train_correct,num_encoder_train_hard_hallucination_available,num_encoder_train_hard_hallucination_used,num_encoder_train,num_encoder_train_hallucination,num_excluded_false_negative,num_excluded_parsed_none
qwen3.5-9b,qwen3.5-9b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260506,1,,passed,,0.7466177841444792,0.6745218406239756,0.8126884694281848,0.8434039792387544,0.8075033538702955,0.8786835250664481,0.7478541732841668,0.11176470588235295,0.48161764705882354,442,272,170,349,repope,3885,114,57,3942,57,1,0
qwen3.5-9b,qwen3.5-9b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260506,1,1,passed,,0.7478323489278403,0.6733544330463842,0.8097502117566461,0.7944636678200693,0.7429201502821484,0.8435613151238567,0.7492544228959592,0.19411764705882353,0.9264705882352942,442,272,170,349,repope,3885,114,57,3942,57,1,0
qwen3.5-9b,qwen3.5-9b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260507,,,passed,,0.726557029702114,0.650292406789882,0.7994600707292364,0.838689446366782,0.8033051184294988,0.8735876443782915,0.7287666026105716,0.058823529411764705,0.4852941176470588,442,272,170,349,repope,3885,114,57,3942,57,1,0
qwen3.5-9b,qwen3.5-9b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260507,32,,passed,,0.6872243456685505,0.6086834542735459,0.7645572679829947,0.7945285467128027,0.7512527290327896,0.8358824171743625,0.6899901942833759,0.07058823529411765,0.6654411764705882,442,272,170,349,repope,3885,114,57,3942,57,1,0
qwen3.5-9b,qwen3.5-9b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260507,1,1,passed,,0.6811427403878051,0.6019346942999827,0.7580995826742207,0.7818122837370242,0.7385463873522493,0.8258629488597579,0.6838957118808348,0.07058823529411765,0.7463235294117647,442,272,170,349,repope,3885,114,57,3942,57,1,0
qwen3.5-9b,qwen3.5-9b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260508,,,passed,,0.4639927229303338,0.3905354247248674,0.5346258081590802,0.4961721453287197,0.4357713444363514,0.5525419359908152,0.4658801151711785,0.08235294117647059,0.9411764705882353,442,272,170,349,repope,3885,114,57,3942,57,1,0
qwen3.5-9b,qwen3.5-9b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260508,32,,passed,,0.7377779770365063,0.6592265896171299,0.8050699959996659,0.8537846020761246,0.8159089208428202,0.8865680466833182,0.7394756435791161,0.07647058823529412,0.43014705882352944,442,272,170,349,repope,3885,114,57,3942,57,1,0
qwen3.5-9b,qwen3.5-9b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260508,1,1,passed,,0.7244206406805744,0.6428385509311241,0.7930231665589212,0.8166522491349482,0.7733620196995248,0.8601181080392389,0.7261060753427896,0.07647058823529412,0.8161764705882353,442,272,170,349,repope,3885,114,57,3942,57,1,0
phi-4-multimodal-instruct,phi-4-multimodal-instruct,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260506,,,passed,,0.7271052795989292,0.6648932130440627,0.7878599296687168,0.7620016611295681,0.7150311140681702,0.8072807470854143,0.7282305803204514,0.07906976744186046,0.6696428571428571,439,224,215,305,repope,3719,197,98,3817,98,4,0
phi-4-multimodal-instruct,phi-4-multimodal-instruct,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260506,8,,passed,,0.5341017680554386,0.47102015042791945,0.6055418116666509,0.540406976744186,0.4891525658007671,0.5967875036233564,0.5380764858759772,0.04186046511627907,0.8571428571428571,439,224,215,305,repope,3719,197,98,3817,98,4,0
phi-4-multimodal-instruct,phi-4-multimodal-instruct,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260506,1,1,passed,,0.5447271406155673,0.48330562350271683,0.6169594709770468,0.5518480066445183,0.49727067269212477,0.6014599242434857,0.5487983803959205,0.023255813953488372,0.96875,439,224,215,305,repope,3719,197,98,3817,98,4,0
phi-4-multimodal-instruct,phi-4-multimodal-instruct,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260507,,,passed,,0.6551891563448027,0.5881765556427093,0.7199592456323268,0.6407288205980066,0.5863291762384314,0.6911714474802136,0.6562019913945032,0.10232558139534884,0.9285714285714286,439,224,215,305,repope,3719,197,98,3817,98,4,0
phi-4-multimodal-instruct,phi-4-multimodal-instruct,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260507,8,,passed,,0.6237302937120767,0.5564219962242524,0.6918952792960475,0.6255813953488372,0.5733582441902202,0.674887620312414,0.6250786890672506,0.09302325581395349,0.8258928571428571,439,224,215,305,repope,3719,197,98,3817,98,4,0
phi-4-multimodal-instruct,phi-4-multimodal-instruct,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260507,1,1,passed,,0.5828414918763769,0.5172934364119135,0.6488042472427229,0.5305024916943522,0.4751594146254513,0.5875150799652301,0.5841122487167079,0.10232558139534884,0.9508928571428571,439,224,215,305,repope,3719,197,98,3817,98,4,0
phi-4-multimodal-instruct,phi-4-multimodal-instruct,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260508,,,passed,,0.6327380811757644,0.5565099075983637,0.7018048542567447,0.6648878737541528,0.6099063713875653,0.714335935038524,0.6282230779563397,0.0,0.7232142857142857,439,224,215,305,repope,3719,197,98,3817,98,4,0
phi-4-multimodal-instruct,phi-4-multimodal-instruct,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260508,32,,passed,,0.5939927697237712,0.5199136368761461,0.6631201717040193,0.6201204318936877,0.5658406737996471,0.6719694979012221,0.5962902407877919,0.04186046511627907,0.8482142857142857,439,224,215,305,repope,3719,197,98,3817,98,4,0
phi-4-multimodal-instruct,phi-4-multimodal-instruct,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260508,1,1,passed,,0.5249943327155997,0.45549671643695433,0.5952920805360199,0.46962209302325586,0.41475185111019525,0.5207430607451489,0.5272816133738456,0.04186046511627907,0.9598214285714286,439,224,215,305,repope,3719,197,98,3817,98,4,0
phi-3.5-vision-instruct,phi-3.5-vision-instruct,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260506,,,passed,,0.5608886517566558,0.4760091292374777,0.6462280147348937,0.6541536569211847,0.5943117014165281,0.7106642670783503,0.5574356021328557,0.0,0.8892988929889298,427,271,156,334,repope,3648,116,58,3706,58,16,0
phi-3.5-vision-instruct,phi-3.5-vision-instruct,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260506,32,,passed,,0.6013708564147072,0.514786359416998,0.6901300769981417,0.7214495221875294,0.6672488158302797,0.7728335269205678,0.6039170765082023,0.02564102564102564,0.8154981549815498,427,271,156,334,repope,3648,116,58,3706,58,16,0
phi-3.5-vision-instruct,phi-3.5-vision-instruct,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260506,1,1,passed,,0.525961761246985,0.4430566498536713,0.6100803110154366,0.612238622386224,0.5508681778079747,0.6691903839845562,0.5285723784598969,0.02564102564102564,0.9446494464944649,427,271,156,334,repope,3648,116,58,3706,58,16,0
phi-3.5-vision-instruct,phi-3.5-vision-instruct,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260507,,,passed,,0.5855259630207887,0.5042804816481086,0.6653778440252024,0.7530750307503075,0.7046794635650852,0.7965716816859101,0.5865406530883627,0.03205128205128205,0.6420664206642066,427,271,156,334,repope,3648,116,58,3706,58,16,0
phi-3.5-vision-instruct,phi-3.5-vision-instruct,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260507,32,,passed,,0.4187655884625112,0.3489350575742234,0.4863181454762841,0.5772305799981077,0.522205772944588,0.6338696003336158,0.42194445778172773,0.03205128205128205,0.922509225092251,427,271,156,334,repope,3648,116,58,3706,58,16,0
phi-3.5-vision-instruct,phi-3.5-vision-instruct,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260507,1,1,passed,,0.4357094021154593,0.36725682765524525,0.5073805769719753,0.5894360866685591,0.5327664142760977,0.643953972071362,0.4390665057198297,0.03205128205128205,0.948339483394834,427,271,156,334,repope,3648,116,58,3706,58,16,0
phi-3.5-vision-instruct,phi-3.5-vision-instruct,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260508,,,passed,,0.6282857221075648,0.5442491374464566,0.7053761824772623,0.7319164537799224,0.681357869526908,0.7841524990951041,0.612134285288974,0.0,0.9188191881918819,427,271,156,334,repope,3648,116,58,3706,58,16,0
phi-3.5-vision-instruct,phi-3.5-vision-instruct,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260508,32,,passed,,0.5829619042073272,0.49047058044970954,0.6686343890384499,0.6977717854101618,0.6453412942116691,0.7495302472656542,0.5862762236849693,0.05128205128205128,0.9372693726937269,427,271,156,334,repope,3648,116,58,3706,58,16,0
phi-3.5-vision-instruct,phi-3.5-vision-instruct,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260508,1,1,passed,,0.5238112079716638,0.4339219808862462,0.6102171740190055,0.6105828365975967,0.5531287691097674,0.6681333779552392,0.5271336825257757,0.05128205128205128,0.966789667896679,427,271,156,334,repope,3648,116,58,3706,58,16,0
gemma-3-4b-it,gemma-3-4b-it,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260506,,,passed,,0.7909123962840652,0.7290356289212894,0.8463709033288664,0.8504030147597613,0.8107803369248318,0.8860025480541502,0.7705461462281876,0.0,0.38626609442060084,438,233,205,305,repope,3507,407,203,3710,203,5,0
gemma-3-4b-it,gemma-3-4b-it,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260506,32,,passed,,0.5096303738256309,0.4515652543752142,0.5731206346378478,0.626337276248299,0.572932151202249,0.6804919741808222,0.5120181749133601,0.004878048780487805,0.8369098712446352,438,233,205,305,repope,3507,407,203,3710,203,5,0
gemma-3-4b-it,gemma-3-4b-it,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260506,1,1,passed,,0.5411972098076132,0.48027654627778293,0.6093242669885472,0.6581388045640112,0.6079887910574766,0.7110425079795364,0.543889894130964,0.0,0.8369098712446352,438,233,205,305,repope,3507,407,203,3710,203,5,0
gemma-3-4b-it,gemma-3-4b-it,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260507,,,passed,,0.8088688280257867,0.7646985297593553,0.8523318337927128,0.8368051920862556,0.8016146634864398,0.8712690056100207,0.7503913327623604,0.0,0.4206008583690987,438,233,205,305,repope,3507,407,203,3710,203,5,0
gemma-3-4b-it,gemma-3-4b-it,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260507,32,,passed,,0.48128372763065597,0.42671971712418294,0.5371596595710068,0.5767193551763844,0.5231036379369702,0.6327723797391539,0.48335336735529544,0.01951219512195122,0.7510729613733905,438,233,205,305,repope,3507,407,203,3710,203,5,0
gemma-3-4b-it,gemma-3-4b-it,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,mixture_vmf,test,test,pooled,0.5,20260507,2,2,passed,,0.48453088069256073,0.4320179150577203,0.5407535228422411,0.597843609337381,0.5440300620467452,0.6514579837190132,0.487052648039207,0.0,0.8884120171673819,438,233,205,305,repope,3507,407,203,3710,203,5,0
gemma-3-4b-it,gemma-3-4b-it,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260508,,,passed,,0.7318275828023583,0.6710859268393604,0.7902509121519361,0.7786768554380823,0.7370425703319123,0.8206088170998238,0.6972976671267248,0.0,0.5278969957081545,438,233,205,305,repope,3507,407,203,3710,203,5,0
gemma-3-4b-it,gemma-3-4b-it,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260508,32,,passed,,0.4506907487497991,0.3970315468451079,0.5125163473868594,0.5324819428451795,0.48187045391825056,0.5907618815249799,0.4534152081919123,0.00975609756097561,0.759656652360515,438,233,205,305,repope,3507,407,203,3710,203,5,0
gemma-3-4b-it,gemma-3-4b-it,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260508,1,1,passed,,0.4419319273998152,0.38943942994367375,0.5002221513342924,0.5148330367423846,0.46669340212069044,0.5735274089807995,0.44436688824782455,0.0,0.9527896995708155,438,233,205,305,repope,3507,407,203,3710,203,5,0
molmo-7b-d-0924,molmo-7b-d-0924,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260506,,,passed,,0.5096719922936084,0.43459101253433413,0.5994182042189672,0.6826186131386863,0.6293537871564435,0.7347397068370642,0.5150940844514259,0.03125,0.8795620437956204,434,274,160,346,repope,3786,202,101,3887,101,9,0
molmo-7b-d-0924,molmo-7b-d-0924,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260506,4,,passed,,0.4611149690847526,0.3900514344606194,0.5477101450611761,0.6188640510948904,0.5660543752475358,0.6702215767478544,0.46656099011171076,0.0125,0.8357664233576643,434,274,160,346,repope,3786,202,101,3887,101,9,0
molmo-7b-d-0924,molmo-7b-d-0924,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260506,1,1,passed,,0.44476318197750025,0.3750302651291234,0.5314262017647234,0.5899863138686131,0.5306574948552895,0.6467319516002131,0.45020424799665426,0.025,0.8686131386861314,434,274,160,346,repope,3786,202,101,3887,101,9,0
molmo-7b-d-0924,molmo-7b-d-0924,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260507,,,passed,,0.5642855259559142,0.48282304727481146,0.6425901712786128,0.721852189781022,0.672676556524159,0.7723519792327455,0.5672102704447907,0.05625,0.8321167883211679,434,274,160,346,repope,3786,202,101,3887,101,9,0
molmo-7b-d-0924,molmo-7b-d-0924,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260507,1,,passed,,0.35558887695447233,0.30209882269564947,0.41265548788533063,0.5243613138686132,0.46914723782673434,0.5776875801088812,0.3587774567204487,0.0,0.916058394160584,434,274,160,346,repope,3786,202,101,3887,101,9,0
molmo-7b-d-0924,molmo-7b-d-0924,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,mixture_vmf,test,test,pooled,0.5,20260507,2,2,passed,,0.4220288588392542,0.3652346936801534,0.48761070521498273,0.6179630474452555,0.5652718367739702,0.6688084685394485,0.425380370810402,0.0,0.9379562043795621,434,274,160,346,repope,3786,202,101,3887,101,9,0
molmo-7b-d-0924,molmo-7b-d-0924,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260508,,,passed,,0.5477427015468742,0.4691413447992115,0.6259865384336721,0.6857892335766422,0.6344111714062629,0.7397874791229399,0.5505079091497327,0.03125,0.9817518248175182,434,274,160,346,repope,3786,202,101,3887,101,9,0
molmo-7b-d-0924,molmo-7b-d-0924,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260508,32,,passed,,0.4612470198635725,0.39678870227554547,0.5370325228679143,0.6610857664233576,0.6122328802295804,0.7097021721414708,0.4665534490469391,0.00625,0.781021897810219,434,274,160,346,repope,3786,202,101,3887,101,9,0
molmo-7b-d-0924,molmo-7b-d-0924,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260508,1,1,passed,,0.4673988737298914,0.3981728333481966,0.5387591180229798,0.6350136861313869,0.582887866823593,0.6876854818919517,0.47126894177367457,0.025,0.8357664233576643,434,274,160,346,repope,3786,202,101,3887,101,9,0
minicpm-v-4_5,minicpm-v-4_5,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260506,,,passed,,0.4234531626603285,0.3390466907993303,0.5216205012954168,0.6813895089285715,0.6231738232167144,0.7355412201438534,0.4307343390549348,0.03571428571428571,0.83125,432,320,112,391,repope,3835,104,52,3887,52,11,0
minicpm-v-4_5,minicpm-v-4_5,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260506,32,,passed,,0.49754362510572464,0.41089392095636157,0.6020881951491418,0.7831473214285715,0.7357267611567512,0.8282770645022005,0.5048251310100508,0.03571428571428571,0.740625,432,320,112,391,repope,3835,104,52,3887,52,11,0
minicpm-v-4_5,minicpm-v-4_5,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260506,1,1,passed,,0.4208151170802278,0.3360913634242449,0.5208866645583623,0.6456194196428572,0.5819860204936036,0.708054944352904,0.4280043318677569,0.03571428571428571,0.96875,432,320,112,391,repope,3835,104,52,3887,52,11,0
minicpm-v-4_5,minicpm-v-4_5,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260507,,,passed,,0.4946904182839775,0.42111142004441293,0.5896659230068753,0.8301897321428572,0.7955512910833674,0.8670007590249116,0.4996290861229015,0.0,0.425,432,320,112,391,repope,3835,104,52,3887,52,11,0
minicpm-v-4_5,minicpm-v-4_5,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260507,32,,passed,,0.44450156348220216,0.3747506283580959,0.5360374783941724,0.7756138392857144,0.7339975004970603,0.816313892397121,0.449441828160775,0.0,0.61875,432,320,112,391,repope,3835,104,52,3887,52,11,0
minicpm-v-4_5,minicpm-v-4_5,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260507,1,1,passed,,0.39353164848404154,0.32229435820730645,0.4789032041510705,0.6819754464285713,0.6239974689941454,0.737487013252195,0.39846882265281675,0.0,0.9375,432,320,112,391,repope,3835,104,52,3887,52,11,0
minicpm-v-4_5,minicpm-v-4_5,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260508,,,passed,,0.5597858788558037,0.46339491066058053,0.657331242474835,0.829994419642857,0.7902875630087757,0.8694175474692531,0.5647839434360592,0.05357142857142857,0.60625,432,320,112,391,repope,3835,104,52,3887,52,11,0
minicpm-v-4_5,minicpm-v-4_5,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260508,2,,passed,,0.5257071991370302,0.4244132326154628,0.6271489409059963,0.7827566964285714,0.7345215923766512,0.829092246706204,0.5304355940244172,0.08035714285714286,0.590625,432,320,112,391,repope,3835,104,52,3887,52,11,0
minicpm-v-4_5,minicpm-v-4_5,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260508,1,1,passed,,0.4795180751978437,0.3843271928946693,0.5789495044768211,0.7239955357142858,0.6668698977332301,0.7784357079715095,0.4845103492944248,0.044642857142857144,0.909375,432,320,112,391,repope,3835,104,52,3887,52,11,0
llava-v1.5-7b,llava-v1.5-7b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260506,,,passed,,0.7180934680057371,0.6569913563198143,0.7798663174052592,0.7051099116984096,0.6566703503247103,0.7516640028963594,0.7211387793329883,0.0411522633744856,0.8592964824120602,442,199,243,281,repope,3633,302,151,3784,151,1,0
llava-v1.5-7b,llava-v1.5-7b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260506,32,,passed,,0.6718476502349027,0.6098795826405713,0.7359548515270549,0.6546518601236637,0.6007386548782051,0.7022276347224259,0.6750730136313523,0.0411522633744856,0.7738693467336684,442,199,243,281,repope,3633,302,151,3784,151,1,0
llava-v1.5-7b,llava-v1.5-7b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260506,1,1,passed,,0.6759238420370783,0.6158846602304651,0.7385781679210576,0.647238248857456,0.5965465567654769,0.6963551973071979,0.6791146871195037,0.0411522633744856,0.9045226130653267,442,199,243,281,repope,3633,302,151,3784,151,1,0
llava-v1.5-7b,llava-v1.5-7b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260507,,,passed,,0.7456090370099127,0.6758007485554922,0.8069299437535461,0.7320760179498315,0.6841748212168428,0.7793933020741268,0.7469332370573684,0.024691358024691357,0.7939698492462312,442,199,243,281,repope,3633,302,151,3784,151,1,0
llava-v1.5-7b,llava-v1.5-7b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260507,32,,passed,,0.5798767831419889,0.5092331813743108,0.6495392512601754,0.5396736770271109,0.4786926853436396,0.5937399499608853,0.5824953343316781,0.00411522633744856,0.9246231155778895,442,199,243,281,repope,3633,302,151,3784,151,1,0
llava-v1.5-7b,llava-v1.5-7b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260507,1,1,passed,,0.6924007813965491,0.6188369080542396,0.7646029168477713,0.6855780962425295,0.6318077522765717,0.7343138592637221,0.6957717867110199,0.00411522633744856,0.9246231155778895,442,199,243,281,repope,3633,302,151,3784,151,1,0
llava-v1.5-7b,llava-v1.5-7b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260508,,,passed,,0.7742539264821471,0.7174336349901388,0.8287580827164859,0.7350952292325825,0.6884317770649072,0.7824905686711185,0.7750312874579666,0.07818930041152264,0.8341708542713567,442,199,243,281,repope,3633,302,151,3784,151,1,0
llava-v1.5-7b,llava-v1.5-7b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260508,32,,passed,,0.7484055584999627,0.6899074315722179,0.8050199115206824,0.6968587794941787,0.6490385047395479,0.7477169006852634,0.7492903109424132,0.06995884773662552,0.9246231155778895,442,199,243,281,repope,3633,302,151,3784,151,1,0
llava-v1.5-7b,llava-v1.5-7b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,mixture_vmf,test,test,pooled,0.5,20260508,2,2,passed,,0.7481533882010154,0.6882432896381769,0.8066229400170221,0.7023595342969993,0.6552136917977326,0.7506235744702845,0.7490970673429173,0.06995884773662552,0.8492462311557789,442,199,243,281,repope,3633,302,151,3784,151,1,0
qwen2.5-vl-7b,qwen2.5-vl-7b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260506,,,passed,,0.471130925472199,0.37491674607864756,0.5812844562233331,0.7257784690855793,0.6655824983984974,0.7863243984731556,0.47392755225458555,0.0891089108910891,0.8066465256797583,432,331,101,384,repope,3794,101,50,3844,50,11,0
qwen2.5-vl-7b,qwen2.5-vl-7b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260506,32,,passed,,0.3529092077546273,0.26800425793106875,0.4562327280698933,0.6114683975950466,0.5479596494948965,0.6736533794228855,0.3604294257861268,0.0891089108910891,0.8036253776435045,432,331,101,384,repope,3794,101,50,3844,50,11,0
qwen2.5-vl-7b,qwen2.5-vl-7b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260506,1,1,passed,,0.38703401126515175,0.3014040066168751,0.4982427618234747,0.6370733750112172,0.5734138948461764,0.7014641386295525,0.39464015808448816,0.0891089108910891,0.945619335347432,432,331,101,384,repope,3794,101,50,3844,50,11,0
qwen2.5-vl-7b,qwen2.5-vl-7b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260507,,,passed,,0.4657101680958701,0.3686340687416201,0.5705564071433559,0.7276779037420358,0.6708997392521975,0.7810385591224834,0.4710200705717418,0.04950495049504951,0.7250755287009063,432,331,101,384,repope,3794,101,50,3844,50,11,0
qwen2.5-vl-7b,qwen2.5-vl-7b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260507,32,,passed,,0.2823657681540622,0.21522710994564637,0.36005320627892645,0.5576560677215758,0.4933512577075083,0.6168607810361615,0.28732351646409937,0.019801980198019802,0.8549848942598187,432,331,101,384,repope,3794,101,50,3844,50,11,0
qwen2.5-vl-7b,qwen2.5-vl-7b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260507,1,1,passed,,0.3118254485019603,0.23895976683432626,0.3947183867295815,0.5873141694834135,0.5189892288921266,0.6527441502258916,0.31683948428447667,0.019801980198019802,0.9214501510574018,432,331,101,384,repope,3794,101,50,3844,50,11,0
qwen2.5-vl-7b,qwen2.5-vl-7b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260508,,,passed,,0.4956150143873597,0.39035556798968984,0.5975105470089045,0.7295623822200952,0.6672762028583922,0.7834889718466708,0.49946975498593693,0.06930693069306931,0.7009063444108762,432,331,101,384,repope,3794,101,50,3844,50,11,0
