model_alias,model_name,dataset_family,encoder_family,objective,readout,support_family,eval_split,metric_split,eval_scope,negative_budget_ratio,negative_budget_seed,selected_k,selected_K,metric_status,failure_reason,pr_auc,pr_auc_ci_low,pr_auc_ci_high,roc_auc,roc_auc_ci_low,roc_auc_ci_high,average_precision,tpr_at_1pct_fpr,fpr_at_95pct_tpr,num_test,num_test_correct,num_test_hard_hallucination,num_bank_correct,training_dataset_family,num_encoder_train_correct,num_encoder_train_hard_hallucination_available,num_encoder_train_hard_hallucination_used,num_encoder_train,num_encoder_train_hallucination,num_excluded_false_negative,num_excluded_parsed_none
gemma-3-12b-it,gemma-3-12b-it,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260508,32,,passed,,0.5515100617411641,0.4807571952926914,0.6190184529731535,0.917139490619052,0.9019223486119672,0.9318023726349839,0.5536623170349473,0.17647058823529413,0.27796610169491526,1662,1475,187,1543,repope,3553,425,212,3765,212,138,0
gemma-3-12b-it,gemma-3-12b-it,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260508,1,1,passed,,0.6484926606684306,0.5777412402947278,0.7173964503017918,0.9432248708420194,0.9280590639070926,0.956570352101703,0.6505447269700203,0.17647058823529413,0.19796610169491524,1662,1475,187,1543,repope,3553,425,212,3765,212,138,0
gemma-4-12b-it,gemma-4-12b-it,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260506,,,passed,,0.136733181948219,0.06543582225098286,0.22557883402583892,0.6705166182025708,0.5316811197993718,0.7972639444096279,0.15084569833449707,0.0,0.9427127211457456,1218,1187,31,1180,repope,2926,64,32,2958,32,117,465
gemma-4-12b-it,gemma-4-12b-it,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260506,32,,passed,,0.14662219249499484,0.08244436283916573,0.2386397277068078,0.8784683533983749,0.8294274325891974,0.922930917132347,0.1617569077186554,0.0,0.4877843302443134,1218,1187,31,1180,repope,2926,64,32,2958,32,117,465
gemma-4-12b-it,gemma-4-12b-it,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260506,1,1,passed,,0.16901448324820242,0.08925275741797131,0.27013190038694124,0.8115063728021306,0.7050596375604649,0.9017311646736056,0.18451184187991743,0.0,0.8786857624262847,1218,1187,31,1180,repope,2926,64,32,2958,32,117,465
gemma-4-12b-it,gemma-4-12b-it,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260507,,,passed,,0.16635478991125968,0.09758472203687821,0.2545248841800691,0.9012419490719352,0.8627699462984273,0.9390446126738786,0.17821976010106438,0.0,0.35299073294018535,1218,1187,31,1180,repope,2926,64,32,2958,32,117,465
gemma-4-12b-it,gemma-4-12b-it,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260507,1,,passed,,0.04843804465826973,0.02884697351399974,0.07549878304516684,0.7180476669293692,0.6420471971734855,0.7889218627133862,0.05242317061663824,0.0,0.7893850042123,1218,1187,31,1180,repope,2926,64,32,2958,32,117,465
gemma-4-12b-it,gemma-4-12b-it,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260507,1,1,passed,,0.17034142050068066,0.09569590954947932,0.2738978331811511,0.8443894882735006,0.7679050955825368,0.9207013100154878,0.18522463067278255,0.03225806451612903,0.7228306655433867,1218,1187,31,1180,repope,2926,64,32,2958,32,117,465
gemma-4-12b-it,gemma-4-12b-it,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260508,,,passed,,0.13091619636095528,0.07358257913092615,0.20748341875823595,0.8412098812403185,0.7600990802111213,0.909274352519534,0.14391690197479823,0.0,0.43555181128896375,1218,1187,31,1180,repope,2926,64,32,2958,32,117,465
gemma-4-12b-it,gemma-4-12b-it,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260508,32,,passed,,0.15821818234128543,0.09608771699005748,0.24092856750969804,0.9246134195722477,0.9000812041414112,0.9451519524538637,0.17209095271993313,0.0,0.17944397641112048,1218,1187,31,1180,repope,2926,64,32,2958,32,117,465
