model,benchmark,protocol,bank_scope,variant,report_path,random_state,accuracy,precision,recall,f1,roc_auc,pr_auc,tpr_at_fpr_0.01,false_positive_rate
InternVL3.5-8B,DASH-B,image_grouped,object,output_chosen_answer_confidence,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-dash-b,29,0.6976137211036539,0.3829787234042553,0.0456273764258555,0.0815402038505096,0.6447832954042543,0.3828043909104592,0.0063371356147021,0.0306391970417327
InternVL3.5-8B,DASH-B,image_grouped,object,raw_curve_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-dash-b,13,0.8053691275167785,0.7633136094674556,0.4904942965779467,0.5972222222222222,0.85951176270122,0.7058806491563738,0.1026615969581749,0.063391442155309
InternVL3.5-8B,DASH-B,image_grouped,object,raw_curve_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-dash-b,17,0.8035048471290082,0.7599206349206349,0.485424588086185,0.5924207269914926,0.8602663270792199,0.7053600523332134,0.091254752851711,0.0639197041732699
InternVL3.5-8B,DASH-B,image_grouped,object,raw_curve_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-dash-b,19,0.8087248322147651,0.7664092664092664,0.5031685678073511,0.6074980872226473,0.8612458547500396,0.7092701715720751,0.091254752851711,0.0639197041732699
InternVL3.5-8B,DASH-B,image_grouped,object,raw_curve_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-dash-b,23,0.8057419835943326,0.7658730158730159,0.4892268694550063,0.597061098221191,0.8594541828107958,0.7044487088331861,0.0963244613434727,0.0623349181193872
InternVL3.5-8B,DASH-B,image_grouped,object,raw_curve_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-dash-b,29,0.8053691275167785,0.7602339181286549,0.494296577946768,0.5990783410138248,0.8608869847353033,0.7074942415467399,0.0988593155893536,0.0649762282091917
InternVL3.5-8B,DASH-B,image_grouped,object,raw_plus_calibrated_simple,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-dash-b,13,0.8057419835943326,0.7627450980392156,0.4930291508238276,0.5989222478829869,0.8574054099654722,0.7084053781402712,0.11787072243346,0.0639197041732699
InternVL3.5-8B,DASH-B,image_grouped,object,raw_plus_calibrated_simple,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-dash-b,17,0.8031319910514542,0.7533980582524272,0.4917617237008872,0.5950920245398773,0.857834581009215,0.7049260174850227,0.1077313054499366,0.0670892762810353
InternVL3.5-8B,DASH-B,image_grouped,object,raw_plus_calibrated_simple,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-dash-b,19,0.8068605518269948,0.7631067961165049,0.4980988593155893,0.602760736196319,0.8600098957067496,0.7136546665466738,0.1115335868187579,0.0644479661912308
InternVL3.5-8B,DASH-B,image_grouped,object,raw_plus_calibrated_simple,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-dash-b,23,0.8090976882923192,0.766859344894027,0.5044359949302915,0.6085626911314985,0.8568014906496285,0.7050459971929968,0.1204055766793409,0.0639197041732699
InternVL3.5-8B,DASH-B,image_grouped,object,raw_plus_calibrated_simple,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-dash-b,29,0.8042505592841164,0.7548262548262549,0.4955640050697085,0.5983167559296098,0.8593182674880504,0.7114967689291936,0.1254752851711026,0.0670892762810353
InternVL3.5-8B,DASH-B,image_grouped,object,raw_plus_calibrated_full_curve,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-dash-b,13,0.808351976137211,0.7589453860640302,0.5107731305449936,0.6106060606060606,0.859500380629857,0.7203837441047978,0.1204055766793409,0.0676175382989963
InternVL3.5-8B,DASH-B,image_grouped,object,raw_plus_calibrated_full_curve,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-dash-b,17,0.8049962714392245,0.7587548638132295,0.494296577946768,0.5986185725249424,0.8624202167012482,0.7223026543963206,0.108998732572877,0.0655044902271526
InternVL3.5-8B,DASH-B,image_grouped,object,raw_plus_calibrated_full_curve,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-dash-b,19,0.8064876957494407,0.7566539923954373,0.5044359949302915,0.6053231939163498,0.8613536496611826,0.7292649849615773,0.1267427122940431,0.0676175382989963
InternVL3.5-8B,DASH-B,image_grouped,object,raw_plus_calibrated_full_curve,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-dash-b,23,0.8090976882923192,0.7618147448015122,0.5107731305449936,0.6115326251896813,0.8583949806404356,0.7211872261388251,0.1280101394169835,0.0665610142630744
InternVL3.5-8B,DASH-B,image_grouped,object,raw_plus_calibrated_full_curve,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-dash-b,29,0.807979120059657,0.7614503816793893,0.5057034220532319,0.6077684691546078,0.8631694248103712,0.7303414144220727,0.1432192648922687,0.0660327522451135
InternVL3.5-8B,DASH-B,image_grouped,object,raw_plus_calibrated_haar,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-dash-b,13,0.8068605518269948,0.7631067961165049,0.4980988593155893,0.602760736196319,0.8611333731036297,0.7097016955269072,0.1305449936628643,0.0644479661912308
InternVL3.5-8B,DASH-B,image_grouped,object,raw_plus_calibrated_haar,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-dash-b,17,0.8042505592841164,0.7568093385214008,0.4930291508238276,0.5970836531082118,0.8592513141270921,0.7087049480483816,0.1191381495564005,0.0660327522451135
InternVL3.5-8B,DASH-B,image_grouped,object,raw_plus_calibrated_haar,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-dash-b,19,0.8087248322147651,0.7684824902723736,0.5006337135614702,0.6062931696085956,0.8629270536437021,0.7117747499719682,0.1406844106463878,0.0628631801373481
InternVL3.5-8B,DASH-B,image_grouped,object,raw_plus_calibrated_haar,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-dash-b,23,0.8049962714392245,0.7538167938931297,0.5006337135614702,0.6016755521706016,0.8580749435750551,0.6997129437786969,0.1026615969581749,0.0681458003169572
InternVL3.5-8B,DASH-B,image_grouped,object,raw_plus_calibrated_haar,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-dash-b,29,0.8061148396718867,0.7552182163187856,0.5044359949302915,0.6048632218844985,0.8606754121146749,0.7070127473232618,0.1546261089987325,0.0681458003169572
InternVL3.5-8B,POPE popular,image_grouped,object,full,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,13,0.925,0.6666666666666666,0.2421875,0.3553008595988539,0.9118545576712828,0.5330551553999465,0.2421875,0.0112973760932944
InternVL3.5-8B,POPE popular,image_grouped,object,full,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,17,0.9246666666666666,0.6630434782608695,0.23828125,0.3505747126436782,0.9111185768950438,0.5326355027263833,0.2265625,0.0112973760932944
InternVL3.5-8B,POPE popular,image_grouped,object,full,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,19,0.924,0.6458333333333334,0.2421875,0.3522727272727273,0.9128823683491254,0.5389739041809521,0.2421875,0.0123906705539358
InternVL3.5-8B,POPE popular,image_grouped,object,full,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,23,0.925,0.6631578947368421,0.24609375,0.358974358974359,0.9118018859329446,0.5320601733809897,0.2265625,0.0116618075801749
InternVL3.5-8B,POPE popular,image_grouped,object,full,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,29,0.9233333333333332,0.6354166666666666,0.23828125,0.3465909090909091,0.9088408801020408,0.5224007243835482,0.203125,0.0127551020408163
InternVL3.5-8B,POPE popular,image_grouped,object,drift_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,13,0.917,0.64,0.0625,0.1138790035587188,0.8801532889941691,0.4270284859110366,0.16796875,0.0032798833819241
InternVL3.5-8B,POPE popular,image_grouped,object,drift_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,17,0.9173333333333332,0.6538461538461539,0.06640625,0.1205673758865248,0.8779937477223032,0.4204775077892481,0.1875,0.0032798833819241
InternVL3.5-8B,POPE popular,image_grouped,object,drift_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,19,0.917,0.64,0.0625,0.1138790035587188,0.8800863816508746,0.4281658325970039,0.16796875,0.0032798833819241
InternVL3.5-8B,POPE popular,image_grouped,object,drift_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,23,0.9166666666666666,0.6,0.0703125,0.1258741258741259,0.8793575186771136,0.4261005966381083,0.19921875,0.0043731778425655
InternVL3.5-8B,POPE popular,image_grouped,object,drift_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,29,0.917,0.6296296296296297,0.06640625,0.1201413427561837,0.8766385181304664,0.4228414467583677,0.1640625,0.0036443148688046
InternVL3.5-8B,POPE popular,image_grouped,object,no_manifold,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,13,0.919,0.5970149253731343,0.15625,0.2476780185758514,0.8558830061042274,0.4033270264592862,0.1640625,0.0098396501457725
InternVL3.5-8B,POPE popular,image_grouped,object,no_manifold,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,17,0.919,0.5942028985507246,0.16015625,0.2523076923076923,0.8554644793185131,0.4135370304648637,0.15625,0.010204081632653
InternVL3.5-8B,POPE popular,image_grouped,object,no_manifold,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,19,0.919,0.6065573770491803,0.14453125,0.2334384858044164,0.8560097029883381,0.4048946039457793,0.14453125,0.0087463556851311
InternVL3.5-8B,POPE popular,image_grouped,object,no_manifold,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,23,0.9186666666666666,0.6,0.140625,0.2278481012658227,0.8559185951166179,0.3995761689365843,0.14453125,0.0087463556851311
InternVL3.5-8B,POPE popular,image_grouped,object,no_manifold,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,29,0.9206666666666666,0.6363636363636364,0.1640625,0.2608695652173913,0.8553790656887755,0.4121977019616613,0.1796875,0.0087463556851311
InternVL3.5-8B,POPE popular,image_grouped,object,linear_probe,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,13,0.9286666666666666,0.5632530120481928,0.73046875,0.6360544217687075,0.9366487108236152,0.6550240647449052,0.3203125,0.0528425655976676
InternVL3.5-8B,POPE popular,image_grouped,object,linear_probe,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,17,0.9293333333333332,0.5647058823529412,0.75,0.6442953020134228,0.9330727268586008,0.6546392568382154,0.3203125,0.053935860058309
InternVL3.5-8B,POPE popular,image_grouped,object,output_p_yes,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,13,0.9146666666666666,0.0,0.0,0.0,0.5601340424562682,0.0877630069206515,0.0,0.0
InternVL3.5-8B,POPE popular,image_grouped,object,output_p_yes,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,17,0.9146666666666666,0.0,0.0,0.0,0.5684590242346939,0.0886102057975056,0.0,0.0
InternVL3.5-8B,POPE popular,image_grouped,object,output_p_yes,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,19,0.9146666666666666,0.0,0.0,0.0,0.568298161898688,0.0885717172100508,0.0,0.0
InternVL3.5-8B,POPE popular,image_grouped,object,output_p_yes,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,23,0.9146666666666666,0.0,0.0,0.0,0.5735916716016763,0.0893201189657341,0.0,0.0
InternVL3.5-8B,POPE popular,image_grouped,object,output_p_yes,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,29,0.9146666666666666,0.0,0.0,0.0,0.5758024610513849,0.0894667619853844,0.0,0.0
InternVL3.5-8B,POPE popular,image_grouped,object,output_logit_margin,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,13,0.9146666666666666,0.0,0.0,0.0,0.5453859557215744,0.0860906190499142,0.0,0.0
InternVL3.5-8B,POPE popular,image_grouped,object,output_logit_margin,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,17,0.9146666666666666,0.0,0.0,0.0,0.5430100332543731,0.0852173798892258,0.0,0.0
InternVL3.5-8B,POPE popular,image_grouped,object,output_logit_margin,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,19,0.9146666666666666,0.0,0.0,0.0,0.5366460060586735,0.0834351719163802,0.0,0.0
InternVL3.5-8B,POPE popular,image_grouped,object,output_logit_margin,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,23,0.9146666666666666,0.0,0.0,0.0,0.5117828102223032,0.0785225626459385,0.0,0.0
InternVL3.5-8B,POPE popular,image_grouped,object,output_logit_margin,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,29,0.9146666666666666,0.0,0.0,0.0,0.5091492233053937,0.0785503886276399,0.0,0.0
InternVL3.5-8B,POPE popular,image_grouped,object,output_chosen_answer_confidence,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,13,0.912,0.3947368421052631,0.05859375,0.1020408163265306,0.8039429778607872,0.2637027123274423,0.06640625,0.0083819241982507
InternVL3.5-8B,POPE popular,image_grouped,object,output_chosen_answer_confidence,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,17,0.911,0.3720930232558139,0.0625,0.1070234113712374,0.8212748268950438,0.2681416136029553,0.0625,0.0098396501457725
InternVL3.5-8B,POPE popular,image_grouped,object,output_chosen_answer_confidence,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,19,0.9116666666666666,0.3846153846153846,0.05859375,0.1016949152542373,0.8047444424198252,0.2622452264972144,0.07421875,0.0087463556851311
InternVL3.5-8B,POPE popular,image_grouped,object,output_chosen_answer_confidence,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,23,0.9093333333333332,0.2894736842105263,0.04296875,0.0748299319727891,0.8263804266126092,0.2597135525474429,0.05078125,0.0098396501457725
InternVL3.5-8B,POPE popular,image_grouped,object,output_chosen_answer_confidence,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,29,0.9096666666666666,0.3076923076923077,0.046875,0.0813559322033898,0.8248629111242711,0.2597307958693773,0.046875,0.0098396501457725
InternVL3.5-8B,POPE popular,image_grouped,object,raw_curve_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,13,0.9163333333333332,0.631578947368421,0.046875,0.0872727272727272,0.8764164426931488,0.4283572894683397,0.1875,0.0025510204081632
InternVL3.5-8B,POPE popular,image_grouped,object,raw_curve_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,17,0.9173333333333332,0.7,0.0546875,0.1014492753623188,0.8737913971392128,0.4250747213716234,0.20703125,0.0021865889212827
InternVL3.5-8B,POPE popular,image_grouped,object,raw_curve_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,19,0.9163333333333332,0.6470588235294118,0.04296875,0.0805860805860805,0.8756505671465016,0.4246925273044568,0.171875,0.0021865889212827
InternVL3.5-8B,POPE popular,image_grouped,object,raw_curve_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,23,0.9163333333333332,0.631578947368421,0.046875,0.0872727272727272,0.8761516604409622,0.4245097803670895,0.1875,0.0025510204081632
InternVL3.5-8B,POPE popular,image_grouped,object,raw_curve_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,29,0.917,0.6842105263157895,0.05078125,0.0945454545454545,0.8716389736698251,0.4190136680105925,0.1875,0.0021865889212827
InternVL3.5-8B,POPE popular,image_grouped,object,raw_plus_calibrated_simple,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,13,0.9263333333333332,0.7272727272727273,0.21875,0.3363363363363363,0.897751343841108,0.509211160569455,0.23046875,0.0076530612244897
InternVL3.5-8B,POPE popular,image_grouped,object,raw_plus_calibrated_simple,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,17,0.9236666666666666,0.6666666666666666,0.2109375,0.3204747774480712,0.895820995809038,0.5056481537444136,0.2109375,0.0098396501457725
InternVL3.5-8B,POPE popular,image_grouped,object,raw_plus_calibrated_simple,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,19,0.9243333333333332,0.6835443037974683,0.2109375,0.3223880597014925,0.8976972485422741,0.5099751273298487,0.2265625,0.0091107871720116
InternVL3.5-8B,POPE popular,image_grouped,object,raw_plus_calibrated_simple,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,23,0.9253333333333332,0.6951219512195121,0.22265625,0.3372781065088757,0.8977057899052477,0.5066895696596563,0.23046875,0.0091107871720116
InternVL3.5-8B,POPE popular,image_grouped,object,raw_plus_calibrated_simple,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-internvl3.5-8b-popular,29,0.9233333333333332,0.6666666666666666,0.203125,0.311377245508982,0.8935902765123906,0.4955006306077056,0.21484375,0.0094752186588921
