model_alias,model_name,dataset_family,encoder_family,objective,readout,eval_split,metric_split,eval_scope,negative_budget_ratio,negative_budget_seed,selected_k,budget_status,budget_skip_reason,metric_status,failure_reason,pr_auc,pr_auc_ci_low,pr_auc_ci_high,roc_auc,roc_auc_ci_low,roc_auc_ci_high,average_precision,tpr_at_1pct_fpr,fpr_at_95pct_tpr,num_test,num_test_correct,num_test_hard_hallucination,num_bank_correct,num_encoder_train_correct,num_encoder_train_hard_hallucination_available,num_encoder_train_hard_hallucination_used,num_encoder_train,num_encoder_train_hallucination,num_excluded_false_negative,num_excluded_parsed_none
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,1.0,20260507,32,evaluated,,passed,,0.5947327142396758,0.5015785222719485,0.6866696985248544,0.8241909814323608,0.7875654069767442,0.8622342665795047,0.597291713431403,0.12931034482758622,0.4676923076923077,441,325,116,381,3812,168,168,3980,168,2,0
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,1.0,20260507,,evaluated,,passed,,0.5233245141778124,0.4364404761631633,0.6199788948120051,0.8219893899204245,0.7838864067492012,0.8608443209983498,0.5282225884471121,0.05172413793103448,0.4584615384615385,441,325,116,381,3812,168,168,3980,168,2,0
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,test,test,pooled,1.0,20260508,,evaluated,,passed,,0.8408736473480497,0.7761402960177447,0.8966298975588849,0.9389655172413793,0.9163048412547324,0.9591906365257129,0.8416743847098348,0.31896551724137934,0.23076923076923078,441,325,116,381,3812,168,168,3980,168,2,0
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,1.0,20260508,32,evaluated,,passed,,0.47495164559321146,0.3957566658347627,0.568692994222627,0.796763925729443,0.7529055400911941,0.8366525320563157,0.48135137080489454,0.05172413793103448,0.5292307692307693,441,325,116,381,3812,168,168,3980,168,2,0
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,1.0,20260508,,evaluated,,passed,,0.47382131118754556,0.3989094769172967,0.5578698386930608,0.8212466843501327,0.780316540688268,0.8585590015639479,0.4782174638274749,0.0,0.4123076923076923,441,325,116,381,3812,168,168,3980,168,2,0
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,test,test,pooled,0.5,20260506,,evaluated,,passed,,0.8375560878639031,0.7701844706018514,0.8976405461848797,0.9350132625994696,0.9113358926983267,0.9572776581550279,0.8384744111769182,0.22413793103448276,0.31384615384615383,441,325,116,381,3812,168,84,3896,84,2,0
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.5,20260506,32,evaluated,,passed,,0.5403320844862248,0.4508759611270822,0.6372387650537664,0.8323076923076923,0.7934796684179374,0.8653474134188991,0.5472614964809748,0.06896551724137931,0.36923076923076925,441,325,116,381,3812,168,84,3896,84,2,0
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,0.5,20260506,,evaluated,,passed,,0.6720298114040967,0.5752007386904245,0.7518182051914497,0.8624137931034482,0.8241954399087665,0.8966035675684165,0.6743733665954685,0.14655172413793102,0.39076923076923076,441,325,116,381,3812,168,84,3896,84,2,0
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,test,test,pooled,0.5,20260507,,evaluated,,passed,,0.8616912317729497,0.8007612556460334,0.9145454992677776,0.9485145888594164,0.9276477199388483,0.9667021420175819,0.862465990553145,0.2413793103448276,0.23692307692307693,441,325,116,381,3812,168,84,3896,84,2,0
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.5,20260507,8,evaluated,,passed,,0.3881712403459811,0.3142099606684067,0.46558709293923684,0.7160212201591512,0.6685073788142907,0.7600790715308182,0.3936688441293918,0.0,0.64,441,325,116,381,3812,168,84,3896,84,2,0
